work_id,name,artist_id,style,url,subject,museum_id,size_id
196072,Toward Mont Sainte-Victoire,872,Impressionism,#REF!,,51,30
196146,Trees and Road,872,Impressionism,#REF!,,51,30
1612,"Vase, Bottle, Cups, and Fruit",872,Impressionism,#REF!,,,2016
1616,Victor Chocquet,872,Impressionism,#REF!,,,1620
1614,Victor Chocquet,872,Impressionism,#REF!,,,1620
1618,View of the Domaine Saint-Joseph,872,Impressionism,#REF!,,35,24
1620,View through Trees of L'Estaque,872,Impressionism,#REF!,,,1620
1622,"Well, Millstone and Cistern Under Trees",872,Impressionism,#REF!,,51,36
1624,Woman with a Coffee Pot,872,Impressionism,#REF!,,49,2430
1626,Young Italian Woman at a Table,872,Impressionism,#REF!,,55,#VALUE!
195804,Young Man and Skull,872,Impressionism,#REF!,,51,#VALUE!
4499,Haere Pape,782,Post-Impressionism,#REF!,,51,36
4511,Hail Mary (Ia Orana Maria),782,Post-Impressionism,#REF!,,35,#VALUE!
4501,"Harvest, Le Pouldu",782,Post-Impressionism,#REF!,,47,30
4503,Haymaking in Brittany,782,Post-Impressionism,#REF!,,,2430
4723,Her Name is Viaraumati,782,Post-Impressionism,#REF!,,49,3024
4507,Houses at Vaugirard,782,Post-Impressionism,#REF!,,,3020
4509,Houses in Le Pouldu,782,Post-Impressionism,#REF!,,,2430
4547,In Olden Times,782,Post-Impressionism,#REF!,,56,2436
4515,Landscape from Bretagne,782,Post-Impressionism,#REF!,,57,24
4517,"Landscape in Brittany, The David Mill",782,Post-Impressionism,#REF!,,49,3024
4521,Landscape Near Arles,782,Post-Impressionism,#REF!,,,2430
4523,Landscape Near Pont-Aven,782,Post-Impressionism,#REF!,,,3024
4525,Landscape of Brittany,782,Post-Impressionism,#REF!,,,3024
4527,Landscape with Blue Trunks,782,Post-Impressionism,#REF!,,,2436
4549,Landscape with Peacocks,782,Post-Impressionism,#REF!,,31,2436
4529,Landscape with Two Breton Girls,782,Post-Impressionism,#REF!,,49,3024
4513,Landscape,782,Post-Impressionism,#REF!,,,3624
4533,Les Alyscamps,782,Post-Impressionism,#REF!,,49,2430
4535,M. Loulou,782,Post-Impressionism,#REF!,,51,30
4537,"Madame Angele Satre, the Inn Keeper at Pont-Aven",782,Post-Impressionism,#REF!,,49,30
4539,Madame Gauguin in Evening Dress,782,Post-Impressionism,#REF!,,47,2430
4543,Man with an Ax,782,Post-Impressionism,#REF!,,,2436
4545,Marine with Cow Above the Abyss,782,Post-Impressionism,#REF!,,,2430
4477,Melancholy (Faaturuma),782,Post-Impressionism,#REF!,,,24
4711,Mother and Daughter,782,Post-Impressionism,#REF!,,35,3024
4553,Nativite,782,Post-Impressionism,#REF!,,,3624
4559,"Nevermore, Oh Tahiti",782,Post-Impressionism,#REF!,,,4020
4561,Parau Api. What News,782,Post-Impressionism,#REF!,,49,#VALUE!
4567,Portrait of a Man,782,Post-Impressionism,#REF!,,,2430
4569,Portrait of Madelaine Bernard,782,Post-Impressionism,#REF!,,,2430
4571,Portrait of the Artist with Hat,782,Post-Impressionism,#REF!,,49,2430
4575,Riders on the Beach,782,Post-Impressionism,#REF!,,,3024
4577,Rue Jouvenet in Rouen,782,Post-Impressionism,#REF!,,56,2430
4579,Sacred Spring Sweet Dreams,782,Post-Impressionism,#REF!,,34,3024
4581,Scene From Tahitian Life,782,Post-Impressionism,#REF!,,60,3624
4583,Seaside,782,Post-Impressionism,#REF!,,,3024
4585,Seaweed Gatherers,782,Post-Impressionism,#REF!,,,3624
4587,Self-Portrait,782,Post-Impressionism,#REF!,,,24
4589,"Self-Portrait, Les Miserables",782,Post-Impressionism,#REF!,,57,24
4591,Self-Portrait with Halo,782,Post-Impressionism,#REF!,,46,24
4593,Self-Portrait with Palette,782,Post-Impressionism,#REF!,,,2430
4595,Self-Portrait with Yellow Christ,782,Post-Impressionism,#REF!,,,3024
4597,Sister of Charity,782,Post-Impressionism,#REF!,,,3024
4599,Small Breton Goose,782,Post-Impressionism,#REF!,,,2430
4645,Son of God,782,Post-Impressionism,#REF!,,,40
4601,Spirit of the Dead Keep Watch,782,Post-Impressionism,#REF!,,,3024
4603,"Still Life with Apples, a Pear, and a Ceramic Portrait Jug",782,Post-Impressionism,#REF!,,,30
4605,Still Life with Cat,782,Post-Impressionism,#REF!,,,1620
4607,Still Life with Flowers and Idol,782,Post-Impressionism,#REF!,,,1620
4609,Still Life with Friend Jacob,782,Post-Impressionism,#REF!,,,2016
4611,Still Life with Fruit,782,Post-Impressionism,#REF!,,31,2416
4613,Still Life with Ham,782,Post-Impressionism,#REF!,,,2016
4615,Still Life with Mangos,782,Post-Impressionism,#REF!,,,2416
4617,Still Life with Peaches,782,Post-Impressionism,#REF!,,,36
4619,Still Life with Profile of Laval,782,Post-Impressionism,#REF!,,,2430
4621,Still Life with Three Puppies,782,Post-Impressionism,#REF!,,30,36
4627,Tahitian Landscape,782,Post-Impressionism,#REF!,,,30
4625,Tahitian Landscape,782,Post-Impressionism,#REF!,,35,2436
4631,Tahitian Pastorals,782,Post-Impressionism,#REF!,,34,30
4633,Tahitian Village,782,Post-Impressionism,#REF!,,,2430
4635,Tahitian Woman and Boy,782,Post-Impressionism,#REF!,,,2436
4637,Tahitian Women Bathing,782,Post-Impressionism,#REF!,,35,2430
4629,"Tahitian, Pape moe",782,Post-Impressionism,#REF!,,,2430
4643,Te Poipoi,782,Post-Impressionism,#REF!,,,3624
4647,The Ancestors of Tehamana,782,Post-Impressionism,#REF!,,68,40
4649,The Black Pigs,782,Post-Impressionism,#REF!,,31,24
4641,The Brooding Woman,782,Post-Impressionism,#REF!,,,2436
4651,The Call,782,Post-Impressionism,#REF!,,53,40
4653,"The Cellist, Portrait of Fritz Scheklud",782,Post-Impressionism,#REF!,,,30
4655,The Delightful Land,782,Post-Impressionism,#REF!,,,40
4657,The Field of Derout-Lollichon,782,Post-Impressionism,#REF!,,60,24
4715,The Fire Dance,782,Post-Impressionism,#REF!,,,24
4659,The Flageolet Player on the Cliff,782,Post-Impressionism,#REF!,,,40
4661,The Green Christ Breton Calvary,782,Post-Impressionism,#REF!,,,2430
4663,The Guitar Player,782,Post-Impressionism,#REF!,,47,24
4665,The Ham,782,Post-Impressionism,#REF!,,,24
206206,The Large Tree,782,Post-Impressionism,#REF!,,53,40
4667,The Loss of Virginity,782,Post-Impressionism,#REF!,,,3020
4671,"The Mango Trees, Martinique",782,Post-Impressionism,#REF!,,,3024
4623,The Market,782,Post-Impressionism,#REF!,,36,3628.8
4673,The Meal,782,Post-Impressionism,#REF!,,49,24
4675,The Month of Mary,782,Post-Impressionism,#REF!,,34,24
4505,The Moon and the Earth,782,Post-Impressionism,#REF!,,30,2436
4677,The Night Cafe´,782,Post-Impressionism,#REF!,,31,3024
4679,The Offering,782,Post-Impressionism,#REF!,,,3024
4681,The Red Cow,782,Post-Impressionism,#REF!,,60,24
4445,The Royal End,782,Post-Impressionism,#REF!,,55,48
4683,The Sacred Mountain,782,Post-Impressionism,#REF!,,67,3624
4685,The Schuffenecker Family,782,Post-Impressionism,#REF!,,49,36
4639,The Seed of Areoi,782,Post-Impressionism,#REF!,,30,30
4687,The Siesta,782,Post-Impressionism,#REF!,,35,45.835
4689,"The Swineheard, Brittany",782,Post-Impressionism,#REF!,,60,24
4691,The Valley,782,Post-Impressionism,#REF!,,,3020
4693,The Vision After the Sermon,782,Post-Impressionism,#REF!,,,24
4695,The White Horse,782,Post-Impressionism,#REF!,,49,36
4697,The Willow Tree,782,Post-Impressionism,#REF!,,,2430
4699,The Wizard of Hiva Oa,782,Post-Impressionism,#REF!,,,2430
4531,The Yellow Christ,782,Post-Impressionism,#REF!,,,28.936
4703,Three Tahitian Women Against a Yellow Background,782,Post-Impressionism,#REF!,,34,30
4701,Three Tahitian Women,782,Post-Impressionism,#REF!,,35,3624
4705,Three Tahitians,782,Post-Impressionism,#REF!,,,24
4707,Two Breton Girls by the Sea,782,Post-Impressionism,#REF!,,,24
4709,Two Tahitian Women,782,Post-Impressionism,#REF!,,35,2632
4713,Under the Pandanus,782,Post-Impressionism,#REF!,,,30
4573,Under the Pandanus,782,Post-Impressionism,#REF!,,,3624
4719,Vairumati,782,Post-Impressionism,#REF!,,49,2436
4721,Van Gogh Painting Sunflowers,782,Post-Impressionism,#REF!,,57,24
4725,Village in Martinique,782,Post-Impressionism,#REF!,,,3020
4727,Washerwomen at Pont-Aven,782,Post-Impressionism,#REF!,,49,3024
4729,Washerwomen,782,Post-Impressionism,#REF!,,30,3024
4551,When Will You Marry?,782,Post-Impressionism,#REF!,,,2430
4473,Where Are You Going?,782,Post-Impressionism,#REF!,,,2436
4565,Whispered Words,782,Post-Impressionism,#REF!,,,3024
4475,Woman Holding a Fruit,782,Post-Impressionism,#REF!,,34,#VALUE!
4731,Woman with a Flower,782,Post-Impressionism,#REF!,,,24
4717,Woman with a Mango,782,Post-Impressionism,#REF!,,,24
4733,Women on the Edge of the Sea,782,Post-Impressionism,#REF!,,34,2430
4563,Words of the Devil,782,Post-Impressionism,#REF!,,46,2430
4735,Young Breton Scooting,782,Post-Impressionism,#REF!,,,2040
20232,Rising Star,873,,#REF!,,,1620
20298,Rotating House,873,,#REF!,,56,2416
20300,Senecio,873,,#REF!,,,2020
20302,Small Portrait of a Girl in Yellow,873,,#REF!,,35,1620
20304,Southern Gardens,873,,#REF!,,,2016
20306,Sparse Leaf,873,,#REF!,,,2416
20308,Static-Dynamic Gradation,873,,#REF!,,35,1624
20268,Straws,873,,#REF!,,,1624
20248,The Chapel,873,,#REF!,,,1624
20260,The Evening Figure,873,,#REF!,,,1624
20310,The Golden Fish,873,,#REF!,,,2416
20312,The Hotel,873,,#REF!,,,1624
20314,The Rhine at Duisburg,873,,#REF!,,35,2416
20316,The Vase,873,,#REF!,,,1624
20276,The Viaduct Revolution,873,,#REF!,,,1620
20318,The Way to the Citadel,873,,#REF!,,,1620
20320,Theater-Mountain-Construction,873,,#REF!,,35,2016
20322,Tomcat's Turf,873,,#REF!,,35,1624
20324,Variations Progressive Motif,873,,#REF!,,35,2020
20326,View into the Fertile Country,873,,#REF!,,,1620
20328,Villa R,873,,#REF!,,,1620
20332,Young Moe,873,,#REF!,,,3624
179032,"Retour en Foret, Les Ramasseurs d'Aiguilles de Pins",756,Post-Impressionism,#REF!,,,2016
179173,"Sous Bois a Huelgoat Recto Personnages, Verso",756,Post-Impressionism,#REF!,,,2020
179147,Suzanne et les Vieillards,756,Post-Impressionism,#REF!,,,1624
28961,The Talisman,756,Post-Impressionism,#REF!,,49,1620
178949,"Vallee, Temps Gris",756,Post-Impressionism,#REF!,,,1620
130110,"Snow, Boulevard de Clichy, Paris",763,Pointillism,#REF!,,,24
129664,Study For Castellane,763,Pointillism,#REF!,,,30
129963,Terrasse de Meudon,763,Pointillism,#REF!,,,30
129710,"The Bay, Saint-Tropez",763,Pointillism,#REF!,,31,30
130059,The Bell Tower of Saint-Tropez,763,Pointillism,#REF!,,49,30
129820,"The Bricks-Schooners, Antibes",763,Pointillism,#REF!,,,3024
129721,The City. Paris,763,Pointillism,#REF!,,,3024
130050,The Demolitionist,763,Pointillism,#REF!,,49,1624
130119,The Garden of Vert Galant,763,Pointillism,#REF!,,,3216
129732,"The Golden Horn, Constantinople",763,Pointillism,#REF!,,,3024
129743,"The Golden Horn, the Minarets",763,Pointillism,#REF!,,,3024
129754,"The Musoir, Port of Antibes",763,Pointillism,#REF!,,,30
28791,The Papal Palace at Avignon,763,Pointillism,#REF!,,49,3226
130101,The Ponton of Felicite Asnieres,763,Pointillism,#REF!,,,3020
129974,The Port of Rotterdam,763,Pointillism,#REF!,,,20
129985,The Port of Saint-Tropez,763,Pointillism,#REF!,,60,3024
28793,"The Red Buoy, Saint Tropez",763,Pointillism,#REF!,,49,2430
129776,"The Sunset Harbor, Saint-Tropez",763,Pointillism,#REF!,,,3024
129996,"The Tugboat, Canal in Samois",763,Pointillism,#REF!,,,3024
129765,The Viviers Bridge,763,Pointillism,#REF!,,,3024
129875,"Tower of the Four Sergeants, La Rochelle",763,Pointillism,#REF!,,,3024
130007,"Venice, The Green Salute",763,Pointillism,#REF!,,,3024
28795,"Venice, The Pink Cloud",763,Pointillism,#REF!,,,3024
130028,"Venice, The Redeemer",763,Pointillism,#REF!,,,3024
130039,Viaduct at Auteuil,763,Pointillism,#REF!,,,3024
28797,Woman at the Well,763,Pointillism,#REF!,,49,2030
28799,Woman with Umbrella,763,Pointillism,#REF!,,49,2430
28104,Osteria in Ravello,661,Impressionism,#REF!,,,3226
28106,Self-Portrait,661,Impressionism,#REF!,,,2430
28108,Self-Portrait,661,Impressionism,#REF!,,,2430
28110,Summer Day at Skagen South Beach,661,Impressionism,#REF!,,,3020
28114,"Summer Evening at Skagen Beach, the Artist and His Wife",661,Impressionism,#REF!,,,3624
28112,Summer Evening at Skagen,661,Impressionism,#REF!,,,2030
28116,"Summer Evening at the South Beach, Skagen, Anna Ancher and Marie Kroyer",661,Impressionism,#REF!,,,3020
28118,Summer Evening on the Southern Beach,661,Impressionism,#REF!,,,3020
28120,The Hirschsprung Family Portrait,661,Impressionism,#REF!,,,3629
28122,Threshing in the Abruzzi,661,Impressionism,#REF!,,,3624
28124,Wine Harvest in the Tyrol,661,Impressionism,#REF!,,,3024
3779,"At the Theatre, the First Release",500,Impressionism,#REF!,,47,24
196746,Autumn Landscape,500,Impressionism,#REF!,,51,24
3781,Avenue Through the Undergrowth,500,Impressionism,#REF!,,,1620
3785,Bather,500,Impressionism,#REF!,,49,24
196936,Bather and Maid,500,Impressionism,#REF!,,51,40
3789,Bather Arranging Her Hair,500,Impressionism,#REF!,,46,1620
196335,Bather (Baigneuse),500,Impressionism,#REF!,,51,30
196345,Bather (Baigneuse),500,Impressionism,#REF!,,51,30
3791,Bather Drying Her Leg,500,Impressionism,#REF!,,,1620
196355,Bather Drying Herself,500,Impressionism,#REF!,,51,30
196365,Bather Drying Herself,500,Impressionism,#REF!,,51,36
3793,Bather Drying Herself,500,Impressionism,#REF!,,,2430
197021,Bather Gazing at Herself in the Water,500,Impressionism,#REF!,,51,30
3795,Bather in the Forest,500,Impressionism,#REF!,,51,30
196376,Bather in Three-Quarter View,500,Impressionism,#REF!,,51,30
3797,Bather Standing,500,Impressionism,#REF!,,,1624
3801,Bather with Griffon Terrier,500,Impressionism,#REF!,,,1624
3803,Bather with Loose Blonde Hair,500,Impressionism,#REF!,,,1620
3783,Bather,500,Impressionism,#REF!,,,1620
3805,Bathers,500,Impressionism,#REF!,,,2016
196284,Bathers (Baigneuses),500,Impressionism,#REF!,,51,30
3807,Bathers (Les Baigneuses),500,Impressionism,#REF!,,,3024
4315,Bathers Playing with a Crab,500,Impressionism,#REF!,,53,36
196295,Bathing Group,500,Impressionism,#REF!,,51,30
196387,Before the Bath,500,Impressionism,#REF!,,51,30
3809,Berthe Morisot and Her Daughter Julie Manet,500,Impressionism,#REF!,,,2430
3813,Blonde Girl with a Rose,500,Impressionism,#REF!,,49,1620
3815,Boating Couple (Aline Charigot and Renoir),500,Impressionism,#REF!,,,3024
197191,"Bois de la Chaise, Noirmoutier",500,Impressionism,#REF!,,51,30
197484,Bouquet,500,Impressionism,#REF!,,51,30
3817,Bouquet of Chrysanthemums,500,Impressionism,#REF!,,35,1620
197462,Bouquet of Roses,500,Impressionism,#REF!,,51,30
197473,Bouquet of Roses,500,Impressionism,#REF!,,51,30
3819,Box at the Theatre,500,Impressionism,#REF!,,,2430
3821,Boy with a Toy Soldier (Portrait of Jean de La Pommeraye),500,Impressionism,#REF!,,67,1620
3823,Bust of Jeanne Samary Day Dreaming,500,Impressionism,#REF!,,31,1620
3825,By the Seashore,500,Impressionism,#REF!,,35,30
3829,Camille Monet and Her Son Jean in the Garden at Argenteuil,500,Impressionism,#REF!,,46,2016
3827,Camille Monet,500,Impressionism,#REF!,,,30
3831,Charles and Georges Durand-Ruel,500,Impressionism,#REF!,,,3024
3833,Charles Le Coeur in His Garden,500,Impressionism,#REF!,,49,2436
3835,Chestnut Tree in Bloom,500,Impressionism,#REF!,,,2016
197201,"Chestnut Trees, Pont-Aven",500,Impressionism,#REF!,,51,30
197032,Child Reading,500,Impressionism,#REF!,,51,30
3837,Child with a Whip,500,Impressionism,#REF!,,34,1624
3839,"Child with Cat, Julie Manet",500,Impressionism,#REF!,,49,24
3841,Child with Hat,500,Impressionism,#REF!,,,1620
3843,Child with Punch Doll,500,Impressionism,#REF!,,,1620
3845,"Child with Toys, Gabrielle and Jean",500,Impressionism,#REF!,,46,3024
3847,Children by the Sea in Guernsey,500,Impressionism,#REF!,,51,30
3849,"Children on the Seashore, Guernsey",500,Impressionism,#REF!,,,24
197528,Childrens Afternoon at Wargemont,500,Impressionism,#REF!,,49,30
3855,Christine Lerolle Embroidering,500,Impressionism,#REF!,,,2430
3853,Christine Lerolle,500,Impressionism,#REF!,,,1620
3857,Claude and Renee,500,Impressionism,#REF!,,,2430
3859,Claude Monet Painting,500,Impressionism,#REF!,,49,2016
3861,Claude Monet Reading,500,Impressionism,#REF!,,49,1620
3863,Claude Monet (The Reader),500,Impressionism,#REF!,,46,24
3865,Claude Renoir in Clown Costume,500,Impressionism,#REF!,,49,24
196477,Claude Renoir,500,Impressionism,#REF!,,51,30
3867,Clearing,500,Impressionism,#REF!,,,2016
3869,Coco Painting,500,Impressionism,#REF!,,,1620
196306,"Composition, Five Bathers",500,Impressionism,#REF!,,51,30
3871,Confidences,500,Impressionism,#REF!,,,2430
3873,Conversation,500,Impressionism,#REF!,,,2430
197043,Cup of Chocolate,500,Impressionism,#REF!,,51,30
196489,Cup of Chocolate,500,Impressionism,#REF!,,51,30
3875,Dance at Bougival,500,Impressionism,#REF!,,,2448
3877,Dance in the City,500,Impressionism,#REF!,,49,2448
3879,Dance in the Country at Chatou,500,Impressionism,#REF!,,49,30
3881,Dancer,500,Impressionism,#REF!,,46,1624
3883,Dancing at the Moulin de la Galette,500,Impressionism,#REF!,,49,48
3885,Dancing Girl with Castanets,500,Impressionism,#REF!,,47,24
3887,Dancing Girl with Tambourine,500,Impressionism,#REF!,,47,24
197211,Dovecote at Bellevue,500,Impressionism,#REF!,,51,30
196683,Embroiderers (Les Brodeuses),500,Impressionism,#REF!,,51,30
3889,End of the Luncheon,500,Impressionism,#REF!,,,2430
197231,Environs of Briey,500,Impressionism,#REF!,,51,30
197537,Farmhouse (La Ferme),500,Impressionism,#REF!,,51,30
3895,Female Nude in a Landscape,500,Impressionism,#REF!,,,30
3899,Fernand Halphen as a Boy,500,Impressionism,#REF!,,49,30
3901,Figures on the Beach,500,Impressionism,#REF!,,35,3024
3903,Flowers and Fruit,500,Impressionism,#REF!,,,2430
197495,"Flowers, Fleurs",500,Impressionism,#REF!,,51,30
197506,Flowers in a Green Vase,500,Impressionism,#REF!,,51,30
3907,Flowers in a Vase,500,Impressionism,#REF!,,46,1620
3909,Flowers in a Vase,500,Impressionism,#REF!,,67,1620
3905,Flowers in a Vase,500,Impressionism,#REF!,,,1620
3911,Frederic Bazille Painting at His Easel,500,Impressionism,#REF!,,49,2430
197054,Fruit and Bonbonnie`re,500,Impressionism,#REF!,,51,30
3913,Gabrielle and Jean,500,Impressionism,#REF!,,,2430
3915,Gabrielle with a Rose,500,Impressionism,#REF!,,,1620
3917,Gabrielle with Jewellery,500,Impressionism,#REF!,,,1620
197065,Girl at the Foot of a Tree,500,Impressionism,#REF!,,51,30
196501,Girl Darning,500,Impressionism,#REF!,,51,30
3919,Girl in a Lace Hat,500,Impressionism,#REF!,,,1620
196513,Girl in Gray-Blue,500,Impressionism,#REF!,,51,30
197076,"Girl on a Balcony, Cagnes",500,Impressionism,#REF!,,51,30
3921,Girl Reading,500,Impressionism,#REF!,,,2016
196525,Girl Seated in a Landscape,500,Impressionism,#REF!,,51,30
3923,Girl Tatting,500,Impressionism,#REF!,,67,24
4043,"Girl Wearing a Blue Sash, Marthe Berard",500,Impressionism,#REF!,,,1624
3927,Girl with a Fan,500,Impressionism,#REF!,,34,1624
3925,Girl with a Fan,500,Impressionism,#REF!,,,1620
3929,Girl with a Hoop,500,Impressionism,#REF!,,46,1624
196965,Girl with a Jump Rope (Portrait of Delphine Legrand),500,Impressionism,#REF!,,51,36
3931,Girl with a Watering Can,500,Impressionism,#REF!,,46,30
3933,Girl with Flowers,500,Impressionism,#REF!,,,1620
3935,Girl with Parasol (Aline Nunes),500,Impressionism,#REF!,,36,2436
196537,Girl with Pink Bonnet,500,Impressionism,#REF!,,51,30
3937,Girls at the Piano (Jeunes Filles Au Piano),500,Impressionism,#REF!,,49,2430
197241,Girls in a Landscape,500,Impressionism,#REF!,,51,30
3939,Girls in Black,500,Impressionism,#REF!,,31,2430
197087,Girls in the Grass Arranging a Bouquet,500,Impressionism,#REF!,,51,30
196549,Girls with Hats,500,Impressionism,#REF!,,51,30
3941,Gladioli in a Vase,500,Impressionism,#REF!,,47,24
197098,Grape Gatherers,500,Impressionism,#REF!,,51,30
196561,"Head, Etude de Brodeuse",500,Impressionism,#REF!,,51,30
196573,Head of Young Girl,500,Impressionism,#REF!,,51,30
197547,Henriot Family,500,Impressionism,#REF!,,51,30
3943,"Hills Around the Bay of Moulin Huet, Guernsey",500,Impressionism,#REF!,,35,24
197251,Houses on a Hill,500,Impressionism,#REF!,,51,30
197261,In Brittany,500,Impressionism,#REF!,,51,30
3945,In the Fields,500,Impressionism,#REF!,,,3024
3947,In the Meadow,500,Impressionism,#REF!,,35,24
3949,In the St. Cloud Park,500,Impressionism,#REF!,,,2016
3951,In the Woods,500,Impressionism,#REF!,,49,1620
3953,Jean Drawing,500,Impressionism,#REF!,,,2016
3955,Jean Playing with Gabrielle and a Girl,500,Impressionism,#REF!,,,3024
3957,Jean Renoir as a Hunter,500,Impressionism,#REF!,,60,40
3959,Jeanne Durand-Ruel,500,Impressionism,#REF!,,51,36
3963,Joseph Durand-Ruel,500,Impressionism,#REF!,,,1620
3967,La Grenouillère,500,Impressionism,#REF!,,,3024
3969,La Grenouillère,500,Impressionism,#REF!,,,2416
3973,La Promenade (The Walk),500,Impressionism,#REF!,,55,48
3979,Lady in a Black Dress,500,Impressionism,#REF!,,34,1620
3981,Lakeside Landscape,500,Impressionism,#REF!,,47,24
197598,Landscape,500,Impressionism,#REF!,,51,36
3983,Landscape at Beaulieu,500,Impressionism,#REF!,,,2016
3985,Landscape in La Roche-Guyon,500,Impressionism,#REF!,,,2016
197588,"Landscape, La Gaude",500,Impressionism,#REF!,,51,30
3987,"Landscape on the Coast, near Menton",500,Impressionism,#REF!,,,2016
197281,Landscape (Paysage),500,Impressionism,#REF!,,51,30
197291,Landscape (Paysage),500,Impressionism,#REF!,,51,30
197558,Landscape (Paysage),500,Impressionism,#REF!,,51,30
197568,Landscape (Paysage),500,Impressionism,#REF!,,51,30
197271,Landscape (Paysage),500,Impressionism,#REF!,,51,30
197301,"Landscape with Figures, near Cagnes",500,Impressionism,#REF!,,51,30
3989,Landscape with River,500,Impressionism,#REF!,,,2016
197759,Landscape with Woman and Dog,500,Impressionism,#REF!,,51,30
197311,Landscape with Woman Gardening,500,Impressionism,#REF!,,51,30
197578,Landscape with Woman in Pink and White,500,Impressionism,#REF!,,51,30
3991,Large Nude,500,Impressionism,#REF!,,49,30
3993,Laundresses,500,Impressionism,#REF!,,,2430
197321,Le Be´al,500,Impressionism,#REF!,,51,30
197609,Le Cannet,500,Impressionism,#REF!,,51,36
3995,"Le Pont-Neuf, Paris",500,Impressionism,#REF!,,46,2016
196947,Leaving the Conservatory,500,Impressionism,#REF!,,51,40
197631,Lemons and Orange,500,Impressionism,#REF!,,51,30
196585,Lise in a Straw Hat,500,Impressionism,#REF!,,51,30
3999,Long-Haired Bather,500,Impressionism,#REF!,,,30
197331,Louveciennes,500,Impressionism,#REF!,,51,30
4001,Lunch at the Restaurant Fournaise (The Rowers' Lunch),500,Impressionism,#REF!,,68,3629
4003,Luncheon of the Boating Party,500,Impressionism,#REF!,,49,#VALUE!
4005,Madame Alphonse Daudet,500,Impressionism,#REF!,,49,1620
4007,Madame Charles Fray,500,Impressionism,#REF!,,,1620
4009,Madame Chocquet Reading,500,Impressionism,#REF!,,,1620
4011,Madame Darras as an Amazon,500,Impressionism,#REF!,,49,1620
4013,"Madame Gaston Bernheim de Villers, Suzanne Adler",500,Impressionism,#REF!,,49,1620
4015,Madame Georges Charpentier and Her Children,500,Impressionism,#REF!,,35,3024
4017,Madame Hagen,500,Impressionism,#REF!,,46,1620
4019,Madame Leon Clapisson,500,Impressionism,#REF!,,68,1620
4021,Madame Marie Octavie Bernier,500,Impressionism,#REF!,,35,1620
4023,"Madame Monet Reclining on a Sofa, Reading",500,Impressionism,#REF!,,,2416
4025,Madame Paul Gallimard (Lucie Duche),500,Impressionism,#REF!,,,1620
4027,Madame Renoir and Bob,500,Impressionism,#REF!,,,1620
4029,Madame Renoir with a Dog,500,Impressionism,#REF!,,,2016
4031,Madame Robert de Bonnieres,500,Impressionism,#REF!,,,1620
4033,Madame Stora in Algerian Dress,500,Impressionism,#REF!,,,1624
4035,Madame Thurneyssen and Her Daughter,500,Impressionism,#REF!,,,2430
4037,Mademoiselle Georgette Charpentier Seated,500,Impressionism,#REF!,,,1624
4039,Mademoiselle Legrand,500,Impressionism,#REF!,,67,1624
4041,Mademoiselle Marie-Therese Durand-Ruel Sewing,500,Impressionism,#REF!,,,1620
4045,"Maternity Baby at the Breast, Aline and Her Son Pierre",500,Impressionism,#REF!,,,1620
4047,"Maternity, Child with a Biscuit",500,Impressionism,#REF!,,,2430
197341,Meadow (La Prairie),500,Impressionism,#REF!,,51,30
4049,"Medlar Trees, Cagnes",500,Impressionism,#REF!,,,2016
4051,Misia Nathanson,500,Impressionism,#REF!,,47,24
4053,Mixed Flowers in an Earthenware Pot,500,Impressionism,#REF!,,,24
4055,Monet Painting in His Garden at Argenteuil,500,Impressionism,#REF!,,,3024
4059,Monsieur Fournaise,500,Impressionism,#REF!,,,1620
197351,Montagne Sainte-Victoire (Paysage),500,Impressionism,#REF!,,51,30
4061,Mother and Children,500,Impressionism,#REF!,,,2436
4063,Motherhood (Child with a Biscuit),500,Impressionism,#REF!,,,2430
4065,"Moulin Huet Bay, Guernsey",500,Impressionism,#REF!,,47,40
4067,Mount Sainte-Victoire,500,Impressionism,#REF!,,,2016
4057,Mr. and Mrs. Bernheim de Villers,500,Impressionism,#REF!,,49,2430
196693,Mussel-Fishers at Berneval,500,Impressionism,#REF!,,51,40
4069,Near the Lake,500,Impressionism,#REF!,,68,2016
4071,Nini in the Garden,500,Impressionism,#REF!,,35,24
4073,Noirmoutiers,500,Impressionism,#REF!,,,2016
196397,Nude from the Back,500,Impressionism,#REF!,,51,30
196407,Nude in a Landscape,500,Impressionism,#REF!,,51,30
4079,Nude Reclining on the Grass,500,Impressionism,#REF!,,,2016
197109,"Nude Study, Bust of a Woman",500,Impressionism,#REF!,,51,30
4081,Nude with a Straw Hat,500,Impressionism,#REF!,,,1620
196417,Nude with Castanets,500,Impressionism,#REF!,,51,30
4083,Nude Woman on Gree Cushions,500,Impressionism,#REF!,,,1620
197681,Nude Woman Reclining,500,Impressionism,#REF!,,51,30
4087,Oarsmen at Chatou,500,Impressionism,#REF!,,46,24
196427,Odalisque with Tea Set,500,Impressionism,#REF!,,51,30
4089,Odalisque,500,Impressionism,#REF!,,,1620
4091,Ode to Flowers (after Anacreon),500,Impressionism,#REF!,,49,1620
197362,On the Grass,500,Impressionism,#REF!,,51,30
197641,"Oranges, Bananas, and Teacup",500,Impressionism,#REF!,,51,30
4093,Parisian Women Dresses as Algerians,500,Impressionism,#REF!,,,2936
4095,Path Leading through Tall Grass,500,Impressionism,#REF!,,49,2016
4097,Path through the High Grass,500,Impressionism,#REF!,,,2016
